seed,weather,scrap_count,total_scrap_value,goldbar_only,item_1001_count,item_1002_count,item_152767_count
7662,Rainy,17,738,0,4,13,0
7663,None,22,1087,0,6,14,2
7664,Rainy,17,867,0,7,9,1
7665,None,22,1081,0,4,15,3
7666,Stormy,18,949,0,6,11,1
7667,None,22,941,0,6,14,2
7668,Stormy,18,866,0,4,14,0
7669,Foggy,23,1143,0,7,16,0
7670,None,19,809,0,3,16,0
7671,Foggy,23,1079,0,3,19,1
7672,None,19,1074,0,6,11,2
7673,Foggy,24,1201,0,7,15,2
7674,None,19,987,0,8,11,0
7675,Foggy,24,915,0,7,17,0
7676,None,20,1031,0,6,13,1
7677,Foggy,24,1374,0,4,18,2
7678,None,20,805,0,3,17,0
7679,Rainy,16,700,0,1,14,1
7680,None,21,1101,0,8,13,0
7681,Rainy,16,764,0,1,13,2
7682,None,21,1140,0,7,13,1
7683,Rainy,17,814,0,7,10,0
7684,None,21,1352,0,7,11,3
7685,Rainy,17,756,0,3,14,0
7686,None,22,1007,0,1,20,1
7687,Rainy,17,926,0,5,11,1
7688,None,22,966,0,5,17,0
7689,Stormy,18,792,0,5,13,0
7690,Foggy,23,1108,0,4,17,2
7691,Stormy,18,962,0,6,9,3
7692,Foggy,23,1236,0,3,16,4
7693,None,19,917,0,3,15,1
7694,Foggy,23,1124,0,12,11,0
7695,None,19,959,0,3,15,1
7696,Foggy,24,1219,0,7,14,3
7697,None,20,893,0,4,15,1
7698,Foggy,24,1042,0,0,24,0
7699,None,20,872,0,5,14,1
7700,Foggy,16,753,0,5,11,0
7701,None,20,1014,0,8,10,2
7702,Rainy,16,764,0,4,11,1
7703,None,21,1138,0,4,15,2
7704,Rainy,16,770,0,7,9,0
7705,None,21,972,0,3,17,1
7706,Rainy,17,806,0,5,12,0
7707,None,22,1041,0,6,15,1
7708,Rainy,17,831,0,3,13,1
7709,None,22,1056,0,5,15,2
7710,Stormy,18,836,0,2,15,1
7711,None,22,1428,0,3,14,5
7712,Stormy,18,883,0,5,12,1
7713,Foggy,23,1080,0,7,15,1
7714,None,18,972,0,7,10,1
7715,Foggy,23,963,0,0,23,0
7716,None,19,874,0,5,14,0
7717,Foggy,24,1207,0,4,17,3
7718,None,19,1169,0,3,13,3
7719,Foggy,24,1221,0,7,16,1
7720,None,20,1134,0,8,10,2
7721,Foggy,24,1006,0,3,21,0
7722,None,20,939,0,0,18,2
7723,Rainy,16,814,0,7,8,1
7724,None,20,1041,0,5,13,2
7725,Rainy,16,733,0,5,11,0
7726,None,21,1066,0,4,16,1
7727,Rainy,17,879,0,6,10,1
7728,None,21,1048,0,2,16,3
7729,Rainy,17,905,0,4,12,1
7730,None,22,1197,0,7,14,1
7731,Rainy,17,896,0,6,10,1
7732,None,22,1030,0,6,16,0
7733,Stormy,18,834,0,5,13,0
7734,None,22,1067,0,9,12,1
7735,Stormy,18,810,0,5,13,0
7736,Foggy,23,1197,0,9,13,1
7737,None,19,835,0,6,12,1
7738,Foggy,23,1146,0,6,15,2
7739,None,19,906,0,4,14,1
7740,Foggy,24,1258,0,5,18,1
7741,None,19,985,0,5,12,2
7742,Foggy,24,1342,0,4,17,3
7743,None,20,1034,0,4,14,2
7744,Foggy,16,772,0,6,10,0
7745,None,20,877,0,5,15,0
7746,Rainy,16,766,0,3,13,0
7747,None,21,1028,0,4,15,2
7748,Rainy,16,747,0,3,11,2
7749,None,21,1298,0,8,11,2
7750,Rainy,17,689,0,3,14,0
7751,None,21,997,0,4,16,1
7752,Rainy,17,819,0,5,12,0
7753,None,22,1072,0,4,16,2
7754,Rainy,18,773,0,6,12,0
7755,None,22,1251,0,5,14,3
7756,Stormy,18,1846,1,0,0,18
7757,Foggy,23,925,0,5,18,0
7758,Stormy,18,794,0,6,11,1
7759,Foggy,23,1158,0,5,17,1
7760,None,19,1165,0,4,12,3
7761,Foggy,23,932,0,4,19,0
7762,None,19,670,0,1,18,0
7763,Foggy,24,1389,0,4,16,4
7764,None,20,966,0,5,15,0
7765,Foggy,24,1263,0,10,12,2
7766,None,20,985,0,8,11,1
7767,Foggy,16,833,0,7,8,1
7768,None,20,1048,0,2,16,2
7769,Rainy,16,813,0,3,12,1
7770,None,21,913,0,4,16,1
7771,Rainy,16,900,0,6,9,1
7772,None,21,1057,0,7,14,0
7773,Rainy,17,700,0,0,17,0
7774,None,22,1253,0,6,14,2
7775,Rainy,17,880,0,4,11,2
7776,None,22,878,0,5,16,1
7777,Stormy,18,876,0,6,11,1
7778,None,22,957,0,8,13,1
7779,Stormy,18,750,0,1,16,1
7780,Foggy,23,1221,0,6,14,3
7781,None,18,732,0,6,12,0
7782,Foggy,23,1016,0,2,20,1
7783,None,19,951,0,2,14,3
7784,Foggy,24,1118,0,7,15,2
7785,None,19,804,0,5,14,0
7786,Foggy,24,1161,0,5,17,2
7787,None,20,953,0,8,12,0
7788,Foggy,24,1282,0,6,16,2
7789,None,20,969,0,7,12,1
7790,Rainy,16,738,0,2,13,1
7791,None,20,988,0,3,16,1
7792,Rainy,16,664,0,1,15,0
7793,None,21,999,0,0,19,2
7794,Rainy,17,934,0,7,7,3
7795,None,21,1155,0,7,13,1
7796,Rainy,17,974,0,8,9,0
7797,None,22,1112,0,6,15,1
7798,Rainy,17,808,0,4,12,1
7799,None,22,855,0,3,19,0
7800,Stormy,18,822,0,4,13,1
7801,Foggy,23,1221,0,11,11,1
7802,Stormy,18,789,0,2,15,1
7803,Foggy,23,1282,0,4,16,3
7804,None,19,955,0,4,13,2
7805,Foggy,23,1161,0,7,16,0
7806,None,19,1022,0,7,11,1
7807,Foggy,24,855,0,0,24,0
7808,None,19,785,0,4,15,0
7809,Foggy,24,1291,0,7,16,1
7810,None,20,998,0,6,13,1
7811,Foggy,16,981,0,2,12,2
7812,None,20,1050,0,5,13,2
7813,Rainy,16,808,0,5,10,1
7814,None,21,912,0,4,15,2
7815,Rainy,16,717,0,4,12,0
7816,None,21,948,0,7,14,0
7817,Rainy,17,798,0,5,11,1
7818,None,21,1139,0,8,10,3
7819,Rainy,17,772,0,2,15,0
7820,None,22,1167,0,5,15,2
7821,Rainy,18,915,0,2,15,1
7822,None,22,940,0,4,17,1
7823,Stormy,18,809,0,4,13,1
7824,Foggy,23,1211,0,5,14,4
7825,Stormy,18,852,0,6,11,1
7826,Foggy,23,946,0,2,19,2
7827,None,19,901,0,6,13,0
7828,Foggy,23,1118,0,4,18,1
7829,None,19,799,0,4,15,0
7830,Foggy,24,1033,0,6,18,0
7831,None,20,1076,0,4,13,3
7832,Foggy,24,1184,0,5,17,2
7833,None,20,795,0,2,18,0
7834,Foggy,16,796,0,3,11,2
7835,None,20,927,0,6,13,1
7836,Rainy,16,806,0,4,11,1
7837,None,21,987,0,7,14,0
7838,Rainy,16,737,0,5,10,1
7839,None,21,1292,0,4,13,4
7840,Rainy,17,830,0,3,13,1
7841,None,22,1011,0,4,16,2
7842,Rainy,17,898,0,3,12,2
7843,None,22,955,0,5,17,0
7844,Stormy,18,1088,0,4,12,2
7845,None,22,1134,0,6,15,1
7846,Stormy,18,862,0,5,12,1
7847,Foggy,23,1306,0,8,12,3
7848,None,18,682,0,0,18,0
7849,Foggy,23,911,0,3,20,0
7850,None,19,816,0,4,15,0
7851,Foggy,24,1205,0,5,17,2
7852,None,19,909,0,3,15,1
7853,Foggy,24,1698,0,4,14,6
7854,None,20,970,0,8,9,3
7855,Foggy,24,1233,0,3,19,2
7856,None,20,778,0,5,15,0
7857,Rainy,16,666,0,4,12,0
7858,None,21,1048,0,6,13,2
7859,Rainy,16,649,0,1,14,1
7860,None,21,1111,0,5,13,3
7861,Rainy,17,911,0,5,11,1
7862,None,21,979,0,4,16,1
7863,Rainy,17,791,0,4,13,0
7864,None,22,1009,0,5,16,1
7865,Rainy,17,662,0,0,17,0
7866,None,22,1082,0,5,15,2
7867,Stormy,18,987,0,5,11,2
7868,Foggy,23,966,0,3,20,0
7869,Stormy,18,964,0,5,12,1
7870,Foggy,23,1151,0,8,13,2
7871,None,19,866,0,5,13,1
7872,Foggy,23,1188,0,8,14,1
7873,None,19,811,0,3,15,1
7874,Foggy,24,1370,0,4,17,3
7875,None,19,844,0,4,14,1
7876,Foggy,24,1199,0,4,17,3
7877,None,20,1191,0,11,7,2
7878,Foggy,16,820,0,7,9,0
7879,None,20,774,0,2,17,1
7880,Rainy,16,820,0,7,8,1
7881,None,21,1081,0,5,15,1
7882,Rainy,16,727,0,0,16,0
7883,None,21,1098,0,9,11,1
7884,Rainy,17,935,0,4,11,2
7885,None,21,1070,0,5,15,1
7886,Rainy,17,917,0,6,10,1
7887,None,22,941,0,5,17,0
7888,Stormy,18,881,0,5,12,1
7889,None,22,1231,0,4,15,3
7890,Stormy,18,983,0,5,12,1
7891,Foggy,23,1074,0,3,19,1
7892,Stormy,18,761,0,4,14,0
7893,Foggy,23,1164,0,5,16,2
7894,None,19,871,0,6,11,2
7895,Foggy,23,1056,0,9,14,0
7896,None,19,956,0,4,12,3
7897,Foggy,24,1072,0,7,17,0
7898,None,20,860,0,4,16,0
7899,Foggy,24,1204,0,4,19,1
7900,None,20,1025,0,9,10,1
7901,Foggy,16,826,0,7,9,0
7902,None,20,869,0,5,15,0
7903,Rainy,16,850,0,2,13,1
7904,None,21,1050,0,6,12,3
7905,Rainy,16,715,0,1,14,1
7906,None,21,1063,0,2,17,2
7907,Rainy,17,813,0,7,10,0
7908,None,22,996,0,7,14,1
7909,Rainy,17,886,0,4,12,1
7910,None,22,1033,0,6,15,1
7911,Stormy,18,876,0,3,14,1
7912,None,22,1142,0,5,15,2
7913,Stormy,18,777,0,3,14,1
7914,Foggy,23,1378,0,2,17,4
7915,None,19,1113,0,10,9,0
7916,Foggy,23,992,0,6,16,1
7917,None,19,941,0,5,12,2
7918,Foggy,24,1383,0,10,12,2
7919,None,19,962,0,7,12,0
7920,Foggy,24,1093,0,7,17,0
7921,None,20,894,0,5,15,0
7922,Foggy,24,1302,0,7,14,3
7923,None,20,802,0,0,20,0
7924,Rainy,16,1164,0,0,11,5
7925,None,21,1040,0,5,15,1
7926,Rainy,16,719,0,4,12,0
7927,None,21,973,0,5,15,1
7928,Rainy,17,715,0,2,15,0
7929,None,21,1299,0,5,12,4
7930,Rainy,17,894,0,8,8,1
7931,None,22,1183,0,4,16,2
7932,Rainy,17,797,0,3,14,0
7933,None,22,942,0,3,18,1
7934,Stormy,18,996,0,6,9,3
7935,Foggy,23,1197,0,6,15,2
7936,Stormy,18,657,0,0,17,1
7937,Foggy,23,1224,0,9,13,1
7938,None,19,1043,0,4,13,2
7939,Foggy,23,1183,0,6,16,1
7940,None,19,2193,1,0,0,19
7941,Foggy,24,1129,0,5,17,2
7942,None,19,935,0,5,13,1
7943,Foggy,24,1142,0,3,20,1
7944,None,20,1008,0,6,11,3
7945,Foggy,16,762,0,5,11,0
7946,None,20,1029,0,3,16,1
7947,Rainy,16,726,0,3,12,1
7948,None,21,905,0,6,15,0
7949,Rainy,16,724,0,3,12,1
7950,None,21,974,0,6,14,1
7951,Rainy,17,911,0,5,11,1
7952,None,21,1080,0,5,14,2
7953,Rainy,17,831,0,6,11,0
7954,None,22,1133,0,3,16,3
7955,Stormy,18,976,0,5,12,1
7956,None,22,1056,0,4,18,0
7957,Stormy,18,665,0,0,18,0
7958,Foggy,23,1097,0,9,12,2
7959,Stormy,18,954,0,6,11,1
7960,Foggy,23,1215,0,11,11,1
7961,None,19,1061,0,5,13,1
7962,Foggy,23,988,0,2,20,1
7963,None,19,890,0,3,15,1
7964,Foggy,24,1432,0,6,15,3
7965,None,20,1176,0,4,14,2
7966,Foggy,24,1054,0,6,18,0
7967,None,20,1197,0,6,11,3
7968,Foggy,16,689,0,4,12,0
7969,None,20,1032,0,4,15,1
7970,Rainy,16,848,0,6,9,1
7971,None,21,931,0,2,19,0
7972,Rainy,17,1042,0,5,9,3
7973,None,21,866,0,6,15,0
7974,Rainy,17,740,0,0,17,0
7975,None,22,1071,0,7,14,1
7976,Rainy,17,793,0,3,13,1
7977,None,22,1024,0,8,13,1
7978,Stormy,18,750,0,3,15,0
7979,None,22,1052,0,5,16,1
7980,Stormy,18,945,0,8,10,0
7981,Foggy,23,1086,0,4,18,1
7982,None,19,996,0,5,11,3
7983,Foggy,23,1224,0,6,15,2
7984,None,19,1041,0,5,12,2
7985,Foggy,24,928,0,1,23,0
7986,None,19,953,0,1,16,2
7987,Foggy,24,1311,0,7,15,2
7988,None,20,1202,0,2,13,5
7989,Foggy,24,1167,0,6,17,1
7990,None,20,949,0,10,10,0
7991,Rainy,16,833,0,7,8,1
7992,None,21,1036,0,3,16,2
7993,Rainy,16,719,0,3,13,0
7994,None,21,1067,0,5,15,1
7995,Rainy,17,1087,0,7,8,2
7996,None,21,937,0,3,18,0
7997,Rainy,17,816,0,5,11,1
7998,None,22,1155,0,6,14,2
7999,Rainy,17,818,0,5,12,0
8000,None,22,896,0,6,16,0
8001,Stormy,18,1080,0,3,13,2
8002,Foggy,23,1151,0,8,14,1
8003,Stormy,18,894,0,2,15,1
8004,Foggy,23,1156,0,4,18,1
8005,None,19,955,0,6,12,1
8006,Foggy,23,1141,0,6,16,1
8007,None,19,1295,0,4,12,3
8008,Foggy,24,1147,0,5,17,2
8009,None,19,886,0,3,16,0
8010,Foggy,24,1198,0,10,13,1
8011,None,20,906,0,3,17,0
8012,Foggy,16,808,0,1,14,1
8013,None,20,977,0,7,13,0
8014,Rainy,16,666,0,4,10,2
8015,None,21,1056,0,3,17,1
8016,Rainy,16,674,0,2,13,1
8017,None,21,1247,0,4,14,3
8018,Rainy,17,819,0,3,13,1
8019,None,22,945,0,3,18,1
8020,Rainy,17,774,0,7,10,0
8021,None,22,1229,0,7,13,2
8022,Stormy,18,880,0,5,11,2
8023,None,22,996,0,4,17,1
8024,Stormy,18,935,0,5,11,2
8025,Foggy,23,1095,0,3,19,1
8026,Stormy,18,1016,0,4,13,1
8027,Foggy,23,1174,0,7,14,2
8028,None,19,937,0,4,14,1
8029,Foggy,24,1264,0,8,14,2
8030,None,19,949,0,7,10,2
8031,Foggy,24,1196,0,6,17,1
8032,None,20,816,0,0,20,0
8033,Foggy,24,1315,0,6,16,2
8034,None,20,1286,0,3,11,6
8035,Foggy,16,711,0,4,12,0
8036,None,20,907,0,2,18,0
8037,Rainy,16,940,0,8,6,2
8038,None,21,973,0,4,15,2
8039,Rainy,17,794,0,3,13,1
8040,None,21,1178,0,9,11,1
8041,Rainy,17,847,0,3,13,1
8042,None,22,1001,0,5,16,1
8043,Rainy,17,814,0,4,13,0
8044,None,22,1123,0,5,16,1
8045,Stormy,18,893,0,2,14,2
8046,None,22,981,0,7,14,1
8047,Stormy,18,872,0,4,13,1
8048,Foggy,23,1153,0,5,16,2
8049,None,19,1165,0,19,0,0
8050,Foggy,23,1138,0,6,15,2
8051,None,19,834,0,6,13,0
8052,Foggy,24,1193,0,4,18,2
8053,None,19,1021,0,6,12,1
8054,Foggy,24,1117,0,1,18,5
8055,None,20,860,0,5,14,1
8056,Foggy,24,1023,0,7,17,0
8057,None,20,1093,0,5,13,2
8058,Rainy,16,704,0,3,13,0
8059,None,21,1027,0,6,12,3
8060,Rainy,16,996,0,4,9,3
8061,None,21,979,0,3,16,2
8062,Rainy,17,904,0,3,12,2
8063,None,21,1135,0,7,12,2
8064,Rainy,17,934,0,7,8,2
8065,None,22,897,0,4,18,0
8066,Rainy,17,947,0,6,9,2
8067,None,22,1150,0,8,13,1
8068,Stormy,18,849,0,3,14,1
8069,Foggy,23,1193,0,4,17,2
8070,Stormy,18,821,0,7,11,0
8071,Foggy,23,947,0,5,18,0
8072,None,19,1187,0,6,10,3
8073,Foggy,23,1038,0,7,16,0
8074,None,19,1064,0,3,14,2
8075,Foggy,24,1292,0,7,15,2
8076,None,20,815,0,3,17,0
8077,Foggy,24,1145,0,6,15,3
8078,None,20,1101,0,4,14,2
8079,Foggy,16,786,0,4,9,3
8080,None,20,907,0,7,13,0
8081,Rainy,16,742,0,2,13,1
8082,None,21,1133,0,7,13,1
8083,Rainy,16,701,0,2,14,0
8084,None,21,1057,0,7,13,1
8085,Rainy,17,713,0,3,14,0
8086,None,22,1023,0,7,15,0
8087,Rainy,17,756,0,5,11,1
8088,None,22,1123,0,5,15,2
8089,Stormy,18,874,0,5,13,0
8090,None,22,910,0,0,22,0
8091,Stormy,18,879,0,4,13,1
8092,Foggy,23,1049,0,4,18,1
8093,Stormy,18,757,0,4,13,1
8094,Foggy,23,1098,0,7,15,1
8095,None,19,803,0,4,14,1
8096,Foggy,24,1071,0,7,16,1
8097,None,19,1055,0,6,11,2
8098,Foggy,24,1538,0,5,14,5
8099,None,20,932,0,2,15,3
8100,Foggy,24,1038,0,5,18,1
8101,None,20,955,0,7,13,0
8102,Rainy,16,847,0,5,10,1
8103,None,20,931,0,8,12,0
8104,Rainy,16,771,0,7,8,1
8105,None,21,949,0,5,16,0
8106,Rainy,17,829,0,4,13,0
8107,None,21,822,0,0,21,0
8108,Rainy,17,770,0,5,12,0
8109,None,22,889,0,5,17,0
8110,Rainy,17,1246,0,5,7,5
8111,None,22,964,0,5,16,1
8112,Stormy,18,676,0,2,16,0
8113,None,22,1201,0,7,14,1
8114,Stormy,18,889,0,3,13,2
8115,Foggy,23,1097,0,7,16,0
8116,None,19,1001,0,5,13,1
8117,Foggy,23,1174,0,6,14,3
8118,None,19,856,0,2,15,2
8119,Foggy,24,1222,0,7,16,1
8120,None,19,991,0,6,12,1
8121,Foggy,24,1294,0,6,16,2
8122,None,20,1002,0,5,14,1
8123,Foggy,24,1016,0,7,17,0
8124,None,20,912,0,0,20,0
8125,Rainy,16,749,0,1,13,2
8126,None,21,1009,0,6,14,1
8127,Rainy,16,797,0,2,13,1
8128,None,21,918,0,5,16,0
8129,Rainy,17,827,0,6,11,0
8130,None,21,1233,0,3,15,3
8131,Rainy,17,738,0,2,14,1
8132,None,22,1073,0,7,14,1
8133,Rainy,18,726,0,7,11,0
8134,None,22,1059,0,5,15,2
8135,Stormy,18,939,0,4,12,2
8136,Foggy,23,1265,0,8,12,3
8137,Stormy,18,877,0,5,11,2
8138,Foggy,23,1190,0,5,16,2
8139,None,19,1043,0,7,10,2
8140,Foggy,23,1176,0,7,14,2
8141,None,19,677,0,0,19,0
8142,Foggy,24,1072,0,6,17,1
8143,None,20,1078,0,7,11,2
8144,Foggy,24,1291,0,9,14,1
8145,None,20,1040,0,4,14,2
8146,Foggy,16,843,0,3,10,3
8147,None,20,916,0,4,16,0
8148,Rainy,16,728,0,3,12,1
8149,None,21,925,0,4,16,1
8150,Rainy,16,801,0,4,11,1
8151,None,21,1301,0,6,11,4
8152,Rainy,17,830,0,3,13,1
8153,None,22,986,0,7,15,0
8154,Rainy,17,765,0,4,12,1
8155,None,22,1171,0,3,16,3
8156,Stormy,18,870,0,5,11,2
8157,None,22,1052,0,5,16,1
8158,Stormy,18,808,0,5,13,0
8159,Foggy,23,1094,0,6,15,2
8160,None,18,814,0,4,13,1
8161,Foggy,23,1415,0,4,15,4
8162,None,19,942,0,6,12,1
8163,Foggy,24,1263,0,6,17,1
8164,None,19,1000,0,6,11,2
8165,Foggy,24,1136,0,5,19,0
8166,None,20,1056,0,4,15,1
8167,Foggy,24,1149,0,6,17,1
8168,None,20,938,0,5,14,1
8169,Rainy,16,692,0,4,12,0
8170,None,20,1144,0,6,13,1
8171,Rainy,16,680,0,4,11,1
8172,None,21,1193,0,5,14,2
8173,Rainy,17,848,0,7,9,1
8174,None,21,1123,0,6,12,3
8175,Rainy,17,759,0,1,14,2
8176,None,22,1008,0,7,14,1
8177,Rainy,17,772,0,6,11,0
8178,None,22,1023,0,4,17,1
8179,Stormy,18,772,0,10,8,0
8180,Foggy,22,1197,0,8,13,1
8181,Stormy,18,917,0,6,11,1
8182,Foggy,23,1039,0,4,19,0
8183,None,19,826,0,3,15,1
8184,Foggy,23,1297,0,7,14,2
8185,None,19,890,0,4,14,1
8186,Foggy,24,1452,0,8,13,3
8187,None,19,797,0,7,12,0
8188,Foggy,24,1101,0,2,22,0
8189,None,20,1000,0,5,13,2
8190,Foggy,16,726,0,4,12,0
8191,None,20,953,0,5,15,0
8192,Rainy,16,921,0,2,12,2
8193,None,21,1103,0,9,11,1
8194,Rainy,16,845,0,6,8,2
8195,None,21,895,0,0,20,1
8196,Rainy,17,746,0,5,11,1
8197,None,21,1000,0,7,13,1
8198,Rainy,17,691,0,1,16,0
8199,None,22,1026,0,2,19,1
8200,Rainy,18,958,0,7,10,1
8201,None,22,1132,0,8,13,1
8202,Stormy,18,967,0,3,11,4
8203,Foggy,23,1143,0,6,15,2
8204,Stormy,18,1060,0,2,13,3
8205,Foggy,23,922,0,3,19,1
8206,None,19,816,0,3,16,0
8207,Foggy,23,1007,0,3,20,0
8208,None,19,1173,0,8,8,3
8209,Foggy,24,1334,0,6,15,3
8210,None,20,1045,0,7,11,2
8211,Foggy,24,1052,0,4,20,0
8212,None,20,1104,0,3,15,2
8213,Foggy,16,785,0,4,10,2
8214,None,20,1042,0,4,14,2
8215,Rainy,16,887,0,6,8,2
8216,None,21,750,0,0,21,0
8217,Rainy,16,750,0,4,11,1
8218,None,21,867,0,4,17,0
8219,Rainy,17,755,0,8,9,0
8220,None,22,1024,0,3,17,2
8221,Rainy,17,739,0,3,13,1
8222,None,22,1004,0,6,16,0
8223,Stormy,18,1026,0,5,11,2
8224,None,22,1208,0,3,16,3
8225,Stormy,18,683,0,2,16,0
8226,Foggy,23,1244,0,5,16,2
8227,None,18,981,0,6,10,2
8228,Foggy,23,943,0,2,21,0
8229,None,19,799,0,5,14,0
8230,Foggy,24,1250,0,6,16,2
8231,None,19,854,0,3,15,1
8232,Foggy,24,1335,0,6,16,2
8233,None,20,1025,0,5,14,1
8234,Foggy,24,1252,0,6,15,3
8235,None,20,924,0,3,17,0
8236,Rainy,16,808,0,3,12,1
8237,None,21,950,0,4,17,0
8238,Rainy,16,905,0,5,10,1
8239,None,21,959,0,7,14,0
8240,Rainy,17,882,0,2,13,2
8241,None,21,1006,0,5,15,1
8242,Rainy,17,819,0,2,13,2
8243,None,22,1155,0,4,14,4
8244,Rainy,17,926,0,3,11,3
8245,None,22,1083,0,5,16,1
8246,Stormy,18,876,0,5,11,2
8247,Foggy,23,1091,0,4,18,1
8248,Stormy,18,1096,0,4,11,3
8249,Foggy,23,1164,0,7,16,0
8250,None,19,1005,0,7,9,3
8251,Foggy,23,1105,0,8,14,1
8252,None,19,997,0,4,14,1
8253,Foggy,24,1462,0,5,15,4
8254,None,19,975,0,5,12,2
8255,Foggy,24,1114,0,5,17,2
8256,None,20,1174,0,6,11,3
8257,Foggy,16,634,0,0,16,0
8258,None,20,969,0,4,14,2
8259,Rainy,16,681,0,4,11,1
8260,None,21,941,0,3,18,0
8261,Rainy,16,786,0,5,11,0
8262,None,21,1082,0,6,13,2
8263,Rainy,17,864,0,2,12,3
8264,None,21,881,0,3,16,2
8265,Rainy,17,989,0,5,11,1
8266,None,22,992,0,7,14,1
8267,Stormy,18,928,0,5,10,3
8268,None,22,1012,0,4,17,1
8269,Stormy,18,744,0,3,14,1
8270,Foggy,23,1107,0,7,16,0
8271,Stormy,18,727,0,1,16,1
8272,Foggy,23,994,0,6,17,0
8273,None,19,1194,0,6,11,2
8274,Foggy,23,873,0,0,23,0
8275,None,19,719,0,2,17,0
8276,Foggy,24,1234,0,9,15,0
8277,None,20,843,0,5,15,0
8278,Foggy,24,1150,0,5,18,1
8279,None,20,979,0,6,13,1
8280,Foggy,16,870,0,5,10,1
8281,None,20,959,0,5,15,0
8282,Rainy,16,686,0,2,13,1
8283,None,21,1040,0,5,14,2
8284,Rainy,16,1092,0,6,8,2
8285,None,21,932,0,4,13,4
8286,Rainy,17,977,0,7,8,2
8287,None,22,964,0,6,15,1
8288,Rainy,17,807,0,3,14,0
8289,None,22,1089,0,5,17,0
8290,Stormy,18,966,0,6,11,1
8291,None,22,1122,0,5,13,4
8292,Stormy,18,869,0,7,11,0
8293,Foggy,23,1049,0,5,17,1
8294,None,19,952,0,2,15,2
8295,Foggy,23,1040,0,4,19,0
8296,None,19,869,0,7,12,0
8297,Foggy,24,1237,0,7,16,1
8298,None,19,1039,0,6,12,1
8299,Foggy,24,1221,0,8,16,0
8300,None,20,876,0,5,14,1
8301,Foggy,24,966,0,5,19,0
8302,None,20,1096,0,5,13,2
8303,Rainy,16,822,0,4,11,1
8304,None,21,1058,0,4,15,2
8305,Rainy,16,882,0,3,10,3
8306,None,21,1187,0,6,13,2
8307,Rainy,17,922,0,5,11,1
8308,None,21,834,0,0,21,0
8309,Rainy,17,799,0,3,12,2
8310,None,22,1019,0,8,14,0
8311,Rainy,17,735,0,1,16,0
8312,None,22,938,0,3,19,0
8313,Stormy,18,997,0,4,11,3
8314,Foggy,23,1246,0,6,15,2
8315,Stormy,18,874,0,7,11,0
8316,Foggy,23,1332,0,5,14,4
8317,None,19,742,0,4,15,0
8318,Foggy,23,1055,0,6,16,1
8319,None,19,853,0,4,14,1
8320,Foggy,24,1442,0,3,17,4
8321,None,19,995,0,7,11,1
8322,Foggy,24,1382,0,10,12,2
8323,None,20,928,0,4,15,1
8324,Foggy,16,931,0,3,11,2
8325,None,20,972,0,8,12,0
8326,Rainy,16,834,0,2,13,1
8327,None,21,1109,0,9,12,0
8328,Rainy,16,768,0,5,10,1
8329,None,21,1133,0,6,13,2
8330,Rainy,17,1171,0,6,9,2
8331,None,21,968,0,3,16,2
8332,Rainy,17,742,0,2,14,1
8333,None,22,1002,0,5,16,1
8334,Stormy,18,920,0,4,13,1
8335,None,22,1065,0,4,16,2
8336,Stormy,18,1098,0,7,9,2
8337,Foggy,23,1018,0,7,15,1
8338,Stormy,18,1074,0,3,12,3
8339,Foggy,23,1100,0,10,13,0
8340,None,19,895,0,2,16,1
8341,Foggy,23,1123,0,5,17,1
8342,None,19,729,0,4,15,0
8343,Foggy,24,1400,0,8,14,2
8344,None,20,959,0,5,13,2
8345,Foggy,24,1240,0,7,14,3
8346,None,20,904,0,5,14,1
8347,Foggy,16,752,0,5,10,1
8348,None,20,878,0,5,15,0
8349,Rainy,16,810,0,1,13,2
8350,None,21,1264,0,5,13,3
8351,Rainy,17,845,0,3,13,1
8352,None,21,946,0,5,16,0
8353,Rainy,17,862,0,4,12,1
8354,None,22,993,0,6,14,2
8355,Rainy,17,867,0,3,12,2
8356,None,22,1182,0,8,11,3
8357,Stormy,18,858,0,7,10,1
8358,None,22,1050,0,4,16,2
8359,Stormy,18,913,0,5,12,1
8360,Foggy,23,1157,0,12,10,1
8361,None,19,959,0,1,16,2
8362,Foggy,23,1079,0,8,13,2
8363,None,19,943,0,8,11,0
8364,Foggy,24,1125,0,3,20,1
8365,None,19,966,0,9,9,1
8366,Foggy,24,909,0,0,24,0
8367,None,20,1278,0,7,10,3
8368,Foggy,24,1234,0,7,16,1
8369,None,20,849,0,3,17,0
8370,Rainy,16,882,0,3,11,2
8371,None,21,988,0,4,17,0
8372,Rainy,16,657,0,5,11,0
8373,None,21,1073,0,5,13,3
8374,Rainy,17,980,0,4,11,2
8375,None,21,979,0,6,15,0
8376,Rainy,17,757,0,6,11,0
8377,None,22,958,0,5,17,0
8378,Rainy,17,905,0,4,10,3
8379,None,22,1071,0,8,13,1
8380,Stormy,18,702,0,4,14,0
8381,Foggy,23,1002,0,6,17,0
8382,Stormy,18,928,0,6,12,0
8383,Foggy,23,974,0,0,23,0
8384,None,19,854,0,2,15,2
8385,Foggy,23,1031,0,6,17,0
8386,None,19,1021,0,7,11,1
8387,Foggy,24,1136,0,6,17,1
8388,None,19,747,0,2,17,0
8389,Foggy,24,1108,0,8,16,0
8390,None,20,1059,0,4,14,2
8391,Foggy,16,672,0,1,15,0
